103427,1,-13,7208.89,-0.579141,-0.814954,-0.0211382,0.192206,0.272276,0.00578841
105117,1,-13,4125.31,-0.966201,-0.0137667,-0.257422,0.321295,0.00434957,0.0886653
107454,1,-13,2495.66,-0.926296,-0.252575,-0.279611,0.306501,0.0873657,0.09765
121450,1,-13,50977.9,-0.977555,-0.0919827,-0.189538,0.325834,0.03074,0.0632301
123616,1,-13,5465.97,-0.928025,-0.33752,-0.157636,0.308334,0.115138,0.0527703
125368,1,-13,829.565,-0.871893,-0.362386,-0.329362,0.288819,0.114432,0.120831
125957,1,13,3097.18,-0.532318,-0.52341,-0.665341,0.182237,0.173996,0.218234
128755,1,-13,664.607,-0.957166,-0.215933,-0.192888,0.311809,0.102611,0.0579427
129290,1,-13,461.437,-0.717735,-0.308424,-0.624284,0.23228,0.12143,0.205941
133184,1,-13,979.713,-0.654196,-0.755301,-0.0393509,0.221987,0.24831,0.0132294
136286,1,-13,691.296,-0.885278,-0.179714,-0.428936,0.304322,0.061101,0.121515
137336,1,-13,9054.58,-0.648281,-0.519545,-0.556601,0.215984,0.172631,0.186173
139152,1,-13,7383.69,-0.767296,-0.0330006,-0.640444,0.256515,0.00998486,0.21263
140409,1,-13,75.1144,-0.926556,-0.262086,-0.269824,0.330452,0.0291241,0.0326243
142132,1,-13,2128.36,-0.797653,-0.427884,-0.425048,0.264664,0.139361,0.147114
143727,1,13,487.356,-0.828201,-0.450089,-0.333922,0.273184,0.1627,0.100053
155485,1,-13,20641.8,-0.732609,-0.205808,-0.648789,0.244146,0.0684296,0.216382
156448,1,13,1249.52,-0.608352,-0.672283,-0.421834,0.201833,0.224563,0.141231
156982,1,13,16397.2,-0.521431,-0.536254,-0.663733,0.174099,0.178602,0.221138
158395,1,-13,755.717,-0.873085,-0.482749,-0.0683734,0.282256,0.176094,0.0208303
159310,1,13,1201.5,-0.911251,-0.280563,-0.301505,0.303783,0.080548,0.11108
161250,1,13,12631.9,-0.627806,-0.0723654,-0.774998,0.209858,0.0236061,0.257902
169184,1,13,35565.2,-0.688946,-0.0677007,-0.721644,0.229621,0.0226298,0.240569
175333,1,-13,30462.2,-0.993266,-0.0522852,-0.103391,0.331104,0.0174961,0.0342774
176249,1,-13,174.397,-0.491142,-0.604603,-0.627084,0.16147,0.173196,0.23461
179844,1,13,4601.81,-0.938215,-0.323932,-0.121737,0.312901,0.107711,0.0400287
181388,1,13,27362.9,-0.683972,-0.364525,-0.631905,0.22826,0.121685,0.210241
182716,1,13,1116.32,-0.704961,-0.253693,-0.662321,0.226326,0.0960005,0.225103
183531,1,-13,1669.61,-0.882784,-0.461838,-0.0860115,0.297588,0.148073,0.0250432
183690,1,13,1107.46,-0.719394,-0.274363,-0.638119,0.238343,0.0832576,0.217651
